iteration,1,2,3
981,4561,4871,59040
982,4567,4862,59016
983,4574,4873,58993
984,4574,4876,58940
985,4524,4862,58968
986,4495,4866,59031
987,4488,4846,59047
988,4467,4838,59041
989,4444,4799,58985
990,4431,4783,58979
991,4410,4762,58937
992,4375,4746,58883
993,4359,4694,58887
994,4331,4671,58854
995,4305,4622,58725
996,4295,4560,58662
997,4263,4507,58624
998,4227,4468,58524
999,4176,4437,58440
1000,4129,4385,58517
