iteration,1,2,3
395,4348,54900,4507
396,4425,54915,4584
397,4504,54910,4660
398,4576,54919,4739
399,4655,54943,4807
400,4734,54968,4880
401,4800,55005,4947
402,4863,55031,5009
403,4951,55031,5086
404,5031,55016,5172
405,5121,55023,5238
406,5196,55033,5288
407,5268,55055,5358
408,5354,55064,5425
409,5441,55035,5505
410,5510,55027,5578
411,5590,55026,5639
412,5667,54987,5710
413,5718,54996,5773
414,5777,55038,5840
415,5859,55039,5904
416,5914,55028,5965
417,5973,55017,6032
418,6019,54997,6078
419,6083,54923,6159
420,6127,54891,6198
421,6178,54861,6221
422,6204,54867,6239
423,6248,54810,6267
424,6262,54825,6269
425,6257,54902,6262
426,6276,54911,6276
427,6269,54846,6264
428,6283,54713,6266
429,6233,54583,6224
430,6159,54530,6170
431,6086,54548,6104
432,5966,54642,6012
433,5908,54628,5926
434,5801,54498,5839
435,5705,54374,5719
436,5601,54448,5594
437,5485,54484,5480
438,5375,54406,5368
439,5268,54314,5266
440,5104,54278,5129
441,4999,54295,4959
442,4851,54314,4804
443,4717,54304,4654
444,4534,54312,4476
445,4419,54331,4341
446,4281,54311,4183
447,4125,54290,4035
448,3994,54313,3906
449,3906,54282,3825
450,3815,54182,3732
451,3714,54106,3603
452,3600,54073,3507
453,3504,54051,3397
454,3395,54166,3308
455,3296,54237,3210
456,3200,54339,3117
457,3125,54440,3051
458,3065,54473,3008
459,3021,54431,2966
460,2973,54455,2945
461,2932,54404,2901
462,2901,54407,2858
463,2880,54487,2813
464,2855,54497,2811
465,2819,54535,2787
466,2804,54558,2772
467,2799,54654,2748
468,2800,54706,2753
469,2783,54733,2748
470,2772,54837,2756
471,2778,54921,2752
472,2795,54956,2741
473,2810,55000,2759
474,2852,55033,2765
475,2867,55099,2782
476,2887,55146,2804
477,2915,55194,2826
478,2963,55242,2840
479,2993,55333,2859
480,3029,55428,2876
481,3057,55511,2911
482,3086,55585,2938
483,3131,55636,2977
484,3173,55712,3010
485,3219,55731,3052
486,3249,55737,3081
487,3297,55816,3113
488,3341,55868,3157
489,3387,55927,3198
490,3439,55957,3245
491,3483,55991,3278
492,3536,56034,3312
493,3577,56080,3368
494,3631,56124,3401
495,3693,56181,3435
496,3738,56237,3490
497,3771,56291,3532
498,3830,56307,3588
499,3889,56317,3620
500,3956,56345,3669
501,4007,56368,3730
502,4055,56392,3771
503,4103,56444,3816
504,4158,56494,3871
505,4204,56532,3915
506,4248,56581,3974
507,4305,56625,4027
508,4368,56657,4075
509,4438,56680,4119
510,4500,56681,4154
511,4566,56683,4201
512,4636,56685,4252
513,4686,56685,4296
514,4756,56721,4347
515,4819,56770,4387
516,4886,56783,4441
517,4927,56821,4496
518,4982,56839,4559
519,5040,56817,4604
520,5095,56823,4645
521,5139,56806,4691
522,5188,56810,4740
523,5239,56777,4781
524,5295,56747,4837
525,5345,56724,4881
526,5391,56705,4922
527,5432,56678,4964
528,5476,56626,4989
529,5507,56641,5003
530,5547,56591,5035
531,5573,56559,5055
532,5588,56507,5068
533,5604,56410,5087
534,5599,56338,5071
535,5602,56275,5082
536,5591,56219,5078
537,5577,56076,5096
538,5576,55997,5081
539,5557,55912,5059
540,5513,55801,5034
541,5460,55610,5021
542,5403,55460,4982
543,5356,55174,4946
544,5300,55012,4898
545,5231,54924,4821
546,5181,54747,4789
547,5109,54650,4714
548,5017,54493,4638
549,4942,54319,4559
550,4817,54201,4489
551,4737,53942,4395
552,4618,53836,4245
553,4504,53858,4144
554,4374,53808,4038
555,4273,53687,3938
556,4164,53551,3843
557,4045,53412,3777
558,3927,53349,3663
559,3822,53277,3603
560,3724,53227,3549
561,3645,53015,3466
